00:00:08,4,12.0,0.5,0.5
00:00:08,10,12.0,0.5,0.5
02:00:05,7,19.0,1.0,0.0
02:24:06,9,18.0,0.5,0.5
02:45:08,9,10.0,0.5,0.5
03:00:06,6,16.0,0.5,0.5
03:00:06,7,16.0,1.0,0.0
05:03:11,1,16.0,0.5,0.5
05:03:11,2,16.0,0.5,0.5
05:03:11,3,16.0,0.5,0.5
05:03:11,4,12.0,0.5,0.5
05:03:11,5,16.0,0.5,0.5
05:03:11,6,16.0,0.5,0.5
05:03:11,7,16.0,1.0,0.0
05:03:11,8,0.0,0.0,0.0
05:03:11,9,10.0,0.5,0.5
05:03:11,10,12.0,0.5,0.5
05:12:01,9,18.0,0.5,0.5
05:32:36,1,16.0,0.5,0.5
05:32:36,2,16.0,0.5,0.5
05:32:36,3,16.0,0.5,0.5
05:32:36,4,12.0,0.5,0.5
05:32:36,5,16.0,0.5,0.5
05:32:36,6,16.0,0.5,0.5
05:32:36,7,16.0,1.0,0.0
05:32:36,8,0.0,0.0,0.0
05:32:36,9,10.0,0.5,0.5
05:32:36,10,12.0,0.5,0.5
08:13:10,1,16.0,0.5,0.5
08:13:10,2,16.0,0.5,0.5
08:13:10,3,16.0,0.5,0.5
08:13:10,4,12.0,0.5,0.5
08:13:11,5,16.0,0.5,0.5
08:13:11,6,16.0,0.5,0.5
08:13:11,7,16.0,1.0,0.0
08:13:11,8,0.0,0.0,0.0
08:13:11,9,10.0,0.5,0.5
08:13:11,10,12.0,0.5,0.5
09:00:04,4,13.0,0.5,0.5
09:00:04,10,13.0,0.5,0.5
10:00:10,4,14.0,0.5,0.5
10:00:10,10,14.0,0.5,0.5
10:54:33,9,18.0,0.5,0.5
11:00:06,4,15.0,0.5,0.5
11:00:06,10,15.0,0.5,0.5
12:37:36,1,16.0,0.5,0.5
12:37:36,2,16.0,0.5,0.5
12:37:36,3,16.0,0.5,0.5
12:37:36,4,15.0,0.5,0.5
12:37:36,5,16.0,0.5,0.5
12:37:36,6,16.0,0.5,0.5
12:37:36,7,17.0,1.0,0.0
12:37:36,8,0.0,0.0,0.0
12:37:36,9,18.0,0.5,0.5
12:37:36,10,15.0,0.5,0.5
13:00:08,7,18.0,1.0,0.0
14:03:06,1,16.0,0.5,0.5
14:03:06,2,16.0,0.5,0.5
14:03:06,3,16.0,0.5,0.5
14:03:06,4,15.0,0.5,0.5
14:03:06,5,16.0,0.5,0.5
14:03:07,6,16.0,0.5,0.5
14:03:07,7,20.0,1.0,0.0
14:03:07,8,0.0,0.0,0.0
14:03:07,9,10.0,0.5,0.5
14:03:07,10,15.0,0.5,0.5
14:04:10,9,18.0,0.5,0.5
14:55:03,1,16.0,0.5,0.5
14:55:03,2,16.0,0.5,0.5
14:55:03,3,16.0,0.5,0.5
14:55:03,4,15.0,0.5,0.5
14:55:03,5,16.0,0.5,0.5
14:55:03,6,16.0,0.5,0.5
14:55:03,7,20.0,1.0,0.0
14:55:03,8,0.0,0.0,0.0
14:55:03,9,10.0,0.5,0.5
14:55:03,10,15.0,0.5,0.5
14:57:06,9,18.0,0.5,0.5
15:00:10,6,18.0,0.5,0.5
